"id";"num_cartao";"nom_impresso";"id_conta";"id_associado"
4987;"2850006949877080";IGOR FARIAS;4987;4987
4988;"9610007249885915";SOFIA VIEIRA;4988;4988
4989;"6239002849892473";ANA BEATRIZ;4989;4989
4990;"8624005649901934";ANA SOPHIA;4990;4990
4991;"5811003949913988";CLARICE MOTA;4991;4991
4992;"9878001949922912";JOÃO GUILHERME;4992;4992
4993;"9927003149938238";SABRINA JESUS;4993;4993
4994;"8570002349943027";MARIA CECÍLIA;4994;4994
4995;"2516004449952434";ENZO MOREIRA;4995;4995
4996;"8542002749964299";IGOR COSTELA;4996;4996
4997;"8707006449972798";NATÁLIA MOREIRA;4997;4997
4998;"5705002649988897";SAMUEL SOUZA;4998;4998
4999;"2299006249991286";LORENA NUNES;4999;4999
5000;"4108004450007530";LUIZ OTÁVIO;5000;5000
5001;"6652003150015646";MARCELA AZEVEDO;5001;5001
5002;"9579005450024426";MARIA CECÍLIA;5002;5002
5003;"3577005750033703";LETÍCIA RODRIGUES;5003;5003
5004;"1453002450049400";ARTHUR JESUS;5004;5004
5005;"4661003250054561";AUGUSTO MENDES;5005;5005
5006;"6457005150069977";AMANDA MOTA;5006;5006
5007;"1284004550077045";SOPHIE VIANA;5007;5007
5008;"4819003250084099";JOÃO VITOR;5008;5008
5009;"3945003950097090";CAIO FOGAÇA;5009;5009
5010;"4319003350108162";MARIA SALES;5010;5010
5011;"1886004250114680";LUIZA RIBEIRO;5011;5011
5012;"7851003950120472";NATÁLIA BARROS;5012;5012
5013;"2109003750136247";ANA JULIA;5013;5013
5014;"5190003150140780";GABRIELLY SILVEIRA;5014;5014
5015;"4573002650157387";JULIA LIMA;5015;5015
5016;"8200003750161960";MARCELA MENDES;5016;5016
5017;"8257004950174801";SOPHIA MATA;5017;5017
5018;"6593004650182991";ISADORA ALMEIDA;5018;5018
5019;"9819005050192444";MELISSA DUARTE;5019;5019
5020;"7174002350205634";MANUELA RIBEIRO;5020;5020
5021;"5282004050214495";BRYAN GOMES;5021;5021
5022;"9953004250223013";ALEXIA CALDEIRA;5022;5022
5023;"1069003450234100";ELOAH OLIVEIRA;5023;5023
5024;"6554005250245995";SRTA. SABRINA;5024;5024
5025;"7979001950251724";GABRIEL AZEVEDO;5025;5025
5026;"5860004550263721";NINA ROCHA;5026;5026
5027;"7739003550276286";CARLOS EDUARDO;5027;5027
5028;"2323005850282215";MELISSA MOTA;5028;5028
5029;"5317003850290406";CAUÃ CALDEIRA;5029;5029
5030;"7019006150302145";FRANCISCO FOGAÇA;5030;5030
5031;"3538005450314960";LUIZ MIGUEL;5031;5031
5032;"7524006750324499";ISADORA MENDES;5032;5032
5033;"1558002250335188";MAYSA PEREIRA;5033;5033
5034;"4217004050340729";DAVI LUIZ;5034;5034
5035;"1952007350350523";NICOLE RAMOS;5035;5035
5036;"2428004250369128";NICOLAS SANTOS;5036;5036
5037;"6100002550376525";PIETRA CARDOSO;5037;5037
5038;"2251003150389757";BÁRBARA FOGAÇA;5038;5038
5039;"4700004850392924";AUGUSTO ALVES;5039;5039
5040;"5395002150403114";EDUARDA SANTOS;5040;5040
5041;"7653005750418489";MARIA CLARA;5041;5041
5042;"2361001950423731";FELIPE MELO;5042;5042
5043;"6370003850439310";RYAN REZENDE;5043;5043
5044;"2788005450441474";MATHEUS MATA;5044;5044
5045;"2807005550451002";ISIS CALDEIRA;5045;5045
5046;"3997002950465282";STELLA REZENDE;5046;5046
5047;"2560004550476273";EMANUELLY FERREIRA;5047;5047
5048;"8752004250488777";GUILHERME PEIXOTO;5048;5048
5049;"8165004250495783";MARIA VITÓRIA;5049;5049
5050;"1618002750509736";HEITOR CARVALHO;5050;5050
5051;"4286003450516270";LÍVIA CARDOSO;5051;5051
5052;"3450006050529879";CATARINA MOTA;5052;5052
5053;"6064004350533578";RODRIGO MORAES;5053;5053
5054;"6197006650541465";ANA VITÓRIA;5054;5054
5055;"7402006350559534";GUILHERME COSTA;5055;5055
5056;"8659004850569510";PEDRO PORTO;5056;5056
5057;"3830004150575115";MARCELO CAVALCANTI;5057;5057
5058;"9653004350582634";YASMIN COSTA;5058;5058
5059;"8452003250594281";BIANCA FERREIRA;5059;5059
5060;"4543004550600463";ALANA AZEVEDO;5060;5060
5061;"4946004250613323";LARISSA RAMOS;5061;5061
5062;"1198002850627822";BRYAN NOVAES;5062;5062
5063;"1822006050638460";STELLA RAMOS;5063;5063
5064;"4378004350640424";PIETRO FERREIRA;5064;5064
5065;"5081004150654443";ISABELLA NOGUEIRA;5065;5065
5066;"5884004950661039";KAMILLY PEIXOTO;5066;5066
5067;"4216002950679340";GABRIELA LUZ;5067;5067
5068;"9175002350685873";MARIA VITÓRIA;5068;5068
5069;"2011003150690395";ARTHUR PAZ;5069;5069
5070;"6426005250705828";THIAGO VIEIRA;5070;5070
5071;"6814006550715288";EMANUELLY RODRIGUES;5071;5071
5072;"9829004450727263";GUSTAVO HENRIQUE;5072;5072
5073;"7833005650735484";ENZO PINTO;5073;5073
5074;"6195007550749262";JUAN ROCHA;5074;5074
5075;"6702007350750071";AUGUSTO ARAGÃO;5075;5075
5076;"1164006550768910";PIETRO MATA;5076;5076
5077;"2575002650771066";MARIANE SILVEIRA;5077;5077
5078;"2499003450782809";FERNANDA CUNHA;5078;5078
5079;"7686005250792917";GUILHERME FOGAÇA;5079;5079
5080;"7302002050807173";SRTA. MARIANE;5080;5080
5081;"4962003750815315";ISADORA MELO;5081;5081
5082;"8956005750823611";BEATRIZ SILVEIRA;5082;5082
5083;"6732006750831943";NICOLE MATA;5083;5083
5084;"2354002750843886";PEDRO LUCAS;5084;5084
5085;"1019005950850907";AGATHA CALDEIRA;5085;5085
5086;"1127002350862539";ERICK PORTO;5086;5086
5087;"9340006950878293";DANIEL DIAS;5087;5087
5088;"1486006250883284";RODRIGO MOURA;5088;5088
5089;"4220004450890146";BRENO MOURA;5089;5089
5090;"6992004550903159";ALANA NUNES;5090;5090
5091;"4349003250912785";KAMILLY REZENDE;5091;5091
5092;"9234006350922349";LAURA COSTA;5092;5092
5093;"3844003550939671";ISABELLA SANTOS;5093;5093
5094;"5004003450943213";MARIA CECÍLIA;5094;5094
5095;"8090006350953398";THALES AZEVEDO;5095;5095
5096;"9182007050964668";LUNA MOTA;5096;5096
5097;"2166007150978063";DANILO CUNHA;5097;5097
5098;"1256005450982923";NICOLAS CASTRO;5098;5098
5099;"4627003950995118";JOÃO GUILHERME;5099;5099
5100;"4290006851005045";SRTA. ANA;5100;5100
5101;"7670005051018531";LAURA RODRIGUES;5101;5101
5102;"9582005451020865";MAITÊ MATA;5102;5102
5103;"2854004851039307";JULIANA GONÇALVES;5103;5103
5104;"2322001851049345";ANA JÚLIA;5104;5104
5105;"5178002751050240";AMANDA ALVES;5105;5105
5106;"8124003951062061";EDUARDO VIANA;5106;5106
5107;"3324006451073720";ISADORA COSTA;5107;5107
5108;"1353006551086282";RAFAEL JESUS;5108;5108
5109;"4711002951092557";VITÓRIA CRUZ;5109;5109
5110;"9084007551105459";AMANDA LIMA;5110;5110
5111;"4772004351112164";CARLOS EDUARDO;5111;5111
5112;"3738002351127984";FERNANDO COSTA;5112;5112
5113;"4940004551136532";DIOGO PINTO;5113;5113
5114;"3109002751149749";VINICIUS TEIXEIRA;5114;5114
5115;"2599004851151524";AGATHA COSTA;5115;5115
5116;"3429007351162760";LETÍCIA AZEVEDO;5116;5116
5117;"5725007551175999";LUIZ GUSTAVO;5117;5117
5118;"8828005051189532";DANIEL NASCIMENTO;5118;5118
5119;"5224007551196644";CECÍLIA BARBOSA;5119;5119
5120;"7131004551207480";CAUÃ ROCHA;5120;5120
5121;"3542002151215199";CATARINA FERNANDES;5121;5121
5122;"5806005151222585";CAROLINA CARDOSO;5122;5122
5123;"3158007551231987";ANA CLARA;5123;5123
5124;"9439007351243077";ANDRÉ MOREIRA;5124;5124
5125;"9656004651259066";LARISSA CARDOSO;5125;5125
5126;"1896002851263353";LUIZ HENRIQUE;5126;5126
5127;"3342006651270607";LORENZO FERNANDES;5127;5127
5128;"9161003551288888";BRENO ALVES;5128;5128
5129;"8607007551291123";LEONARDO MORAES;5129;5129
5130;"5309002851302427";JOÃO FELIPE;5130;5130
5131;"3557004651317845";ANA VITÓRIA;5131;5131
5132;"8022005451325910";ANA LÍVIA;5132;5132
5133;"1284005951337486";CALEBE AZEVEDO;5133;5133
5134;"3200001851341880";ANA CLARA;5134;5134
5135;"6091006251358436";RAFAEL PAZ;5135;5135
5136;"5135006951367396";HENRIQUE MORAES;5136;5136
5137;"8454003751370820";JULIANA FERREIRA;5137;5137
5138;"8373005851382425";SAMUEL SOUZA;5138;5138
5139;"7245006751398494";ANA LÍVIA;5139;5139
5140;"8782004751401585";RYAN NOGUEIRA;5140;5140
5141;"2067005351417156";CLARA NOGUEIRA;5141;5141
5142;"9871003551427370";HENRIQUE SILVA;5142;5142
5143;"5934007351430212";LUIZA CAVALCANTI;5143;5143
5144;"3197006251442213";DAVI LUCCA;5144;5144
5145;"4766002151453124";EMANUELLA MATA;5145;5145
5146;"3243004551464467";MELISSA REZENDE;5146;5146
5147;"1055002151479003";ANA SOPHIA;5147;5147
5148;"1926002151482732";ALICE NASCIMENTO;5148;5148
5149;"4687003551495184";LARISSA RAMOS;5149;5149
5150;"2561004651503005";MARCELO MOREIRA;5150;5150
5151;"4676005051513674";ANA CLARA;5151;5151
5152;"1577006951522390";GABRIELA CUNHA;5152;5152
5153;"8069006651531739";HEITOR FERNANDES;5153;5153
5154;"8309003051543707";ANTHONY LIMA;5154;5154
5155;"1737003151551372";NATÁLIA ROCHA;5155;5155
5156;"4009002051563798";RAUL CUNHA;5156;5156
5157;"8020004251574339";CAIO MORAES;5157;5157
5158;"7114003451583603";VITÓRIA ARAGÃO;5158;5158
5159;"9449007251590476";VINICIUS CORREIA;5159;5159
5160;"5634003751606082";MAYSA RIBEIRO;5160;5160
5161;"8977007551612848";BERNARDO MOURA;5161;5161
5162;"2038005151628618";VICENTE CARDOSO;5162;5162
5163;"4833007151639304";YAGO CUNHA;5163;5163
5164;"6651006551642391";BIANCA MARTINS;5164;5164
5165;"9690005851659758";LUIZ GUSTAVO;5165;5165
5166;"1041003451669843";CATARINA CARDOSO;5166;5166
5167;"5839005751670043";ANTHONY CUNHA;5167;5167
5168;"9537002651681176";MATHEUS COSTELA;5168;5168
5169;"3509006151695665";ALEXANDRE RIBEIRO;5169;5169
5170;"3998003051702007";EMANUEL NOGUEIRA;5170;5170
5171;"9789002351711785";VALENTINA RAMOS;5171;5171
5172;"2946006651722157";EDUARDA CARVALHO;5172;5172
5173;"1343005351730491";JOÃO VITOR;5173;5173
5174;"9913006951747000";THALES RODRIGUES;5174;5174
5175;"3855002751753899";ANA PEIXOTO;5175;5175
5176;"2933005151764308";DANIEL CRUZ;5176;5176
5177;"2392001951772698";MARCELA FOGAÇA;5177;5177
5178;"2284002951788069";FRANCISCO CAVALCANTI;5178;5178
5179;"3536006451793155";SABRINA JESUS;5179;5179
5180;"8836002751803140";ALANA FARIAS;5180;5180
5181;"1744003751811028";DAVI LUIZ;5181;5181
5182;"3937006151820493";JOÃO GUILHERME;5182;5182
5183;"5992005351833925";SARAH LIMA;5183;5183
5184;"5977004951843063";FELIPE CARDOSO;5184;5184
5185;"2202003251851614";ISADORA CAMPOS;5185;5185
5186;"6402003851860950";CALEBE RODRIGUES;5186;5186
5187;"1586001951874868";ANA BEATRIZ;5187;5187
5188;"3775006751887707";ENZO GABRIEL;5188;5188
5189;"2082003651893071";MATHEUS DUARTE;5189;5189
5190;"4954003051901434";AGATHA NOVAES;5190;5190
5191;"7028007351918878";ELOAH FREITAS;5191;5191
5192;"8280005551928252";MAITÊ PEIXOTO;5192;5192
5193;"9747007251938174";GABRIELLY RODRIGUES;5193;5193
5194;"3264007151947948";GUSTAVO HENRIQUE;5194;5194
5195;"6481006851959964";MARIANE CARDOSO;5195;5195
5196;"7088003151963982";FERNANDA RAMOS;5196;5196
5198;"4432003251987595";MARIA LUIZA;5198;5198
5199;"1546006951998408";NICOLAS PEREIRA;5199;5199
5200;"4975004752007950";RAFAELA PAZ;5200;5200
5201;"6719005052018226";LUIZ OTÁVIO;5201;5201
5202;"5565004752021022";PEDRO MIGUEL;5202;5202
5203;"3461002152038493";OTÁVIO SANTOS;5203;5203
5204;"1749003152041132";LUIZ HENRIQUE;5204;5204
5205;"8344002352055938";ISIS REZENDE;5205;5205
5206;"8100006852066809";LUANA COSTA;5206;5206
5207;"3949003152078055";DANIEL NUNES;5207;5207
5208;"3288001952082372";MARIANA PINTO;5208;5208
5209;"1396003952097829";LARA MORAES;5209;5209
5210;"8811007052107583";VITÓRIA NEVES;5210;5210
5211;"6370002052114772";SABRINA AZEVEDO;5211;5211
5212;"5816004552120426";LEONARDO CARVALHO;5212;5212
5213;"6089002652135035";IAN COSTA;5213;5213
5214;"4178006052142525";CAUÊ MATA;5214;5214
5215;"5062004752155960";HENRIQUE SALES;5215;5215
5216;"2942002952166952";MANUELA NOVAES;5216;5216
5217;"8221002452176451";RODRIGO MOURA;5217;5217
5218;"6484005652189325";FERNANDA CRUZ;5218;5218
5219;"8507002152193282";CALEBE MELO;5219;5219
5220;"6370005052201392";JOÃO VITOR;5220;5220
5221;"4029003752215089";ANTHONY FARIAS;5221;5221
5222;"8510002952223252";DIEGO MOURA;5222;5222
5223;"9094007352234133";JUAN NOGUEIRA;5223;5223
5224;"4526006052245906";REBECA COSTA;5224;5224
5225;"7073002952256521";PEDRO MIGUEL;5225;5225
5226;"3212005152265941";SRTA. MARIA;5226;5226
5227;"9033006452278148";SRTA. MARIA;5227;5227
5228;"6659006552282988";THEO ROCHA;5228;5228
5229;"5522006252298055";ENZO RODRIGUES;5229;5229
5230;"8169007552301758";LUIZA NOVAES;5230;5230
5231;"1573006352312048";MIGUEL CASTRO;5231;5231
5232;"5455003852327149";MIRELLA ROCHA;5232;5232
5233;"8379006952338085";ANA LAURA;5233;5233
5234;"3807002252343350";MARIA EDUARDA;5234;5234
5235;"8487007052354074";PEDRO HENRIQUE;5235;5235
5236;"5763002352366195";LUCAS RIBEIRO;5236;5236
5237;"1735002252376523";EMANUELLA TEIXEIRA;5237;5237
5238;"9351006452383113";LUCAS GABRIEL;5238;5238
5239;"2900004852398335";SABRINA CARDOSO;5239;5239
5240;"1777003952400021";RAUL GONÇALVES;5240;5240
5241;"2794002852415752";CALEBE SILVEIRA;5241;5241
5242;"4320007452420301";LAURA MOREIRA;5242;5242
5243;"2171001852434092";EDUARDA NUNES;5243;5243
5244;"9434007152442162";CAUÊ LOPES;5244;5244
5245;"3289003752457033";ANA JÚLIA;5245;5245
5246;"6795002052464667";JOÃO MIGUEL;5246;5246
5247;"3895002352472016";BERNARDO ARAGÃO;5247;5247
5248;"9811001852485529";ISABEL PEREIRA;5248;5248
5249;"3026004152494533";ISABEL CAMPOS;5249;5249
5250;"1046007152502310";MARCOS VINICIUS;5250;5250
5251;"1241005952510252";MELISSA NASCIMENTO;5251;5251
5252;"6641004852523447";SARAH ALMEIDA;5252;5252
5253;"7756003652535149";BERNARDO SILVA;5253;5253
5254;"1680006552549489";HELENA LOPES;5254;5254
5255;"3939006852552374";ISABEL CARDOSO;5255;5255
5256;"1605005152560325";CAROLINA MOREIRA;5256;5256
5257;"5890002552579282";LUIZ FERNANDO;5257;5257
5258;"7828002052587394";CAUÊ ARAÚJO;5258;5258
5259;"3078003752597649";PIETRA FERNANDES;5259;5259
5260;"7161007052608102";ENRICO SILVA;5260;5260
5261;"9245006952610511";JOÃO MIGUEL;5261;5261
5262;"9905006352626921";BRENO NOVAES;5262;5262
5263;"3595003852634485";JOANA NUNES;5263;5263
5264;"8694007452641287";MARCOS VINICIUS;5264;5264
5265;"7010006952650677";VALENTINA NASCIMENTO;5265;5265
5266;"9029002052666727";MARIA CUNHA;5266;5266
5267;"1514007052675635";BENÍCIO CUNHA;5267;5267
5268;"9201004152683921";SRTA. LAVÍNIA;5268;5268
5269;"7440007152694699";MARIA VITÓRIA;5269;5269
5270;"5134002252706304";RAUL CARDOSO;5270;5270
5271;"3058004152718755";MIRELLA FARIAS;5271;5271
5272;"3007006652727806";GIOVANNA GOMES;5272;5272
5273;"1301002952733757";JOÃO LUCAS;5273;5273
5274;"5109005652740700";MARIA CECÍLIA;5274;5274
5275;"6866006752750796";CLARA CASTRO;5275;5275
5276;"6861002952761078";BEATRIZ BARROS;5276;5276
5277;"3889004852776214";JOÃO GOMES;5277;5277
5278;"9845005952788219";PEDRO NEVES;5278;5278
5279;"3540006352792623";ENZO COSTELA;5279;5279
5280;"7001005452803957";LAVÍNIA CRUZ;5280;5280
5281;"4271005152814531";GUILHERME NOGUEIRA;5281;5281
5282;"3593003452824596";LUANA REZENDE;5282;5282
5283;"1606003252837599";STEPHANY MOURA;5283;5283
5284;"4069005952848690";DIEGO PEIXOTO;5284;5284
5285;"5659007152857358";LUIZ GUSTAVO;5285;5285
5286;"6318007352865976";SRTA. EVELYN;5286;5286
5287;"7649004352874871";MELISSA VIEIRA;5287;5287
5288;"3544006752883323";EDUARDA PIRES;5288;5288
5289;"2831005752898728";DANILO MARTINS;5289;5289
5290;"4588002752908735";BRENDA COSTA;5290;5290
5291;"7975002352911448";DAVI MOURA;5291;5291
5292;"3238003452927375";VITOR GABRIEL;5292;5292
5293;"7282003752933438";CECÍLIA PEIXOTO;5293;5293
5294;"5701004652944124";LUANA LUZ;5294;5294
5295;"3190005752950718";SRTA. EDUARDA;5295;5295
5296;"1758006552963898";SOFIA CUNHA;5296;5296
5297;"6435006352970391";KEVIN ALVES;5297;5297
5298;"2733006252985832";JOÃO GABRIEL;5298;5298
5299;"5852006452994142";VINICIUS SALES;5299;5299
5300;"4235003053000022";ARTHUR SILVEIRA;5300;5300
5301;"2013003453019772";THALES LOPES;5301;5301
5302;"4244002053022153";LUCAS GABRIEL;5302;5302
5303;"1934007453034968";ISABELLY MOREIRA;5303;5303
5304;"5385003953041976";LUIGI COSTELA;5304;5304
5305;"8704004253053875";LUNA CONCEIÇÃO;5305;5305
5306;"9759002953061462";JOÃO LUCAS;5306;5306
5307;"3412006953075812";PAULO MELO;5307;5307
5308;"4552002553083142";SOFIA FARIAS;5308;5308
5309;"9025004553091670";ERICK MARTINS;5309;5309
5310;"4370003853104018";DANIELA ROSA;5310;5310
5311;"4589006053114144";BERNARDO MORAES;5311;5311
5312;"4952004253126578";DAVI LUCCA;5312;5312
5313;"5054003353135918";GUILHERME MENDES;5313;5313
5314;"1498004953149761";GABRIELLY PEREIRA;5314;5314
5315;"3356005853156801";THIAGO VIEIRA;5315;5315
5316;"6285006353164394";DAVI LUCAS;5316;5316
5317;"8603007153178515";RAQUEL CARDOSO;5317;5317
5318;"4960005853184039";VITOR HUGO;5318;5318
5319;"7902005953194285";DAVI LUCCA;5319;5319
5320;"8257004953207984";JOÃO LUZ;5320;5320
5321;"3614005253213870";LUNA PORTO;5321;5321
5322;"6949005553223393";FRANCISCO PINTO;5322;5322
5323;"3499003053233925";VITOR DIAS;5323;5323
5324;"9546005853248906";HENRIQUE CAMPOS;5324;5324
5325;"8790004053252461";JOÃO GUILHERME;5325;5325
5326;"6422006653265304";ALANA COSTA;5326;5326
5327;"1200003153271336";SRTA. ESTHER;5327;5327
5328;"8559005453280945";IAN MARTINS;5328;5328
5329;"3233004453299964";RAFAELA NASCIMENTO;5329;5329
5330;"7074005053302537";DAVI LUIZ;5330;5330
5331;"5316007253318682";ANA VITÓRIA;5331;5331
5332;"8972002553328175";ANA JULIA;5332;5332
5333;"2287002753333167";DAVI LUIZ;5333;5333
5334;"6193006253348626";ISABEL SALES;5334;5334
5335;"5076007053356530";ANA LUIZA;5335;5335
5336;"7637001953360751";MARIA ARAÚJO;5336;5336
5337;"3639002153372752";JOÃO FELIPE;5337;5337
5338;"4493007553388345";VITÓRIA FREITAS;5338;5338
5339;"5750004353390673";BÁRBARA MELO;5339;5339
5340;"5436007253401405";SRTA. REBECA;5340;5340
5341;"7920006153414558";ARTHUR NOGUEIRA;5341;5341
5342;"6791007253424278";LUIZ MIGUEL;5342;5342
5343;"4003001953437142";CALEBE CARDOSO;5343;5343
5344;"7605004553449069";ISAAC CUNHA;5344;5344
5345;"6100006153459819";CAROLINA BARROS;5345;5345
5346;"3839005453466196";MARIANA COSTA;5346;5346
5347;"4109004053472592";ISABEL MELO;5347;5347
5348;"6513005053487521";ALEXANDRE ARAÚJO;5348;5348
5349;"5012005153495024";ALANA PINTO;5349;5349
5350;"5506004353509386";AUGUSTO PORTO;5350;5350
5351;"6254005453518591";ANA SOPHIA;5351;5351
5352;"2870007553526508";PIETRA SALES;5352;5352
5353;"5305002553536531";LUCAS GABRIEL;5353;5353
5354;"3056007253542586";NICOLE COSTA;5354;5354
5355;"2669005653553577";CATARINA NOVAES;5355;5355
5356;"2935004153561966";MAYSA ARAGÃO;5356;5356
5357;"7278005453573057";LUCAS GABRIEL;5357;5357
5358;"1894004053588185";EMANUELLY CAVALCANTI;5358;5358
5359;"7346007153598295";PEDRO HENRIQUE;5359;5359
5360;"3864002653603353";RAFAEL LIMA;5360;5360
5361;"2523007053615894";FELIPE CARDOSO;5361;5361
5362;"1638003853624601";SOPHIE BARROS;5362;5362
5363;"7181004853637650";LUIZ MIGUEL;5363;5363
5364;"4438006753648208";BRENDA GONÇALVES;5364;5364
5365;"6601003053654901";RODRIGO CARDOSO;5365;5365
5366;"9747005253664259";ALICE BARBOSA;5366;5366
5367;"2513006153677033";LUNA FOGAÇA;5367;5367
5368;"5537004853685975";ARTHUR CRUZ;5368;5368
5369;"3314005053699429";MAYSA MENDES;5369;5369
5370;"2593004453708071";ANA CLARA;5370;5370
5371;"5811003753713302";ISIS CUNHA;5371;5371
5372;"1887005553729682";EDUARDO SILVEIRA;5372;5372
5373;"5615002953731489";EDUARDO BARBOSA;5373;5373
5374;"3996005453745865";THIAGO LIMA;5374;5374
5375;"2636006953751881";DANIELA GOMES;5375;5375
5376;"6633006353769353";ENRICO MENDES;5376;5376
5377;"1826004953774482";THIAGO PEIXOTO;5377;5377
5378;"7326002353789855";GUILHERME FERNANDES;5378;5378
5379;"4644002153792996";LUIZ MIGUEL;5379;5379
5380;"3791002853808928";SRTA. OLIVIA;5380;5380
5381;"1274003153817038";JOÃO MIGUEL;5381;5381
5382;"4346002553825917";BENJAMIN PIRES;5382;5382
5383;"4878003953832073";ANA JÚLIA;5383;5383
5384;"5176006853842038";LORENA MENDES;5384;5384
5385;"2294002453858397";ENZO CUNHA;5385;5385
5386;"3901002753864728";AUGUSTO BARBOSA;5386;5386
5387;"3935002753872994";NICOLE REZENDE;5387;5387
5388;"7673004253886254";CAUÊ TEIXEIRA;5388;5388
5389;"7008006653892692";LUNA COSTELA;5389;5389
5390;"9286004653900604";MELISSA ARAÚJO;5390;5390
5391;"8370006553913343";RAQUEL ARAGÃO;5391;5391
5392;"6785004853926802";LETÍCIA MORAES;5392;5392
5393;"2169004253935584";STELLA DIAS;5393;5393
5394;"4700004353947338";CAROLINA CARVALHO;5394;5394
5395;"6819004953950274";PAULO RIBEIRO;5395;5395
5396;"4126006153969289";LUNA MARTINS;5396;5396
5397;"8368004153978645";STEPHANY CONCEIÇÃO;5397;5397
5398;"2059006253985375";BRENDA MARTINS;5398;5398
5399;"8734004853995451";ALEXIA PEIXOTO;5399;5399
5400;"1709005954008305";LUIZ OTÁVIO;5400;5400
5401;"2578007254012008";MARCOS VINICIUS;5401;5401
5402;"5150002254029861";MARINA SILVEIRA;5402;5402
5403;"2313005854031547";LÍVIA SANTOS;5403;5403
5404;"7684004654048553";BRUNO FOGAÇA;5404;5404
5405;"5259004954056747";ALEXIA ROSA;5405;5405
5406;"5673003354068007";MARIANE NOGUEIRA;5406;5406
5407;"4561003354071689";MIRELLA PIRES;5407;5407
5408;"3747006054082272";ELISA SANTOS;5408;5408
5409;"8560004054099612";NICOLE FOGAÇA;5409;5409
5410;"4641002754106706";ANTÔNIO MOREIRA;5410;5410
5411;"2782006354112483";CECÍLIA FERREIRA;5411;5411
5412;"4259005954123979";ALEXIA RIBEIRO;5412;5412
5413;"4415006454137111";ANA LUIZA;5413;5413
5414;"5130007554143954";DAVI LUIZ;5414;5414
5415;"4578002454156544";KEVIN LOPES;5415;5415
5416;"1054007354163280";PIETRA AZEVEDO;5416;5416
5417;"8458005254178888";CAROLINE PIRES;5417;5417
5418;"1728002754186364";RENAN MOURA;5418;5418
5419;"3535004854191961";LAÍS PAZ;5419;5419
5420;"2886006554208369";MATHEUS CALDEIRA;5420;5420
5421;"8070005454216196";RENAN CUNHA;5421;5421
5422;"2453004254228781";SRTA. MARINA;5422;5422
5423;"5822006854232929";EVELYN FREITAS;5423;5423
5424;"3346005154244222";FERNANDA CARDOSO;5424;5424
5425;"6725003554259999";NICOLE CARDOSO;5425;5425
5426;"3779002954260536";RAFAEL MOTA;5426;5426
5427;"6634005654275119";AGATHA MOURA;5427;5427
5428;"5658003554282397";LEVI FARIAS;5428;5428
5429;"2908004054297742";DAVI LUCCA;5429;5429
5430;"4121006354306608";VITOR PINTO;5430;5430
5431;"2004001854317299";LUIZ OTÁVIO;5431;5431
5432;"8135004954321825";ENZO ROSA;5432;5432
5433;"7663006254330045";ANTHONY ROSA;5433;5433
5434;"9903006954343505";VICENTE RIBEIRO;5434;5434
5435;"4539003854350761";ANDRÉ AZEVEDO;5435;5435
5436;"4828003854368556";MARIA JULIA;5436;5436
5437;"4447006454374901";KAIQUE MOURA;5437;5437
5438;"9953006854381482";IGOR JESUS;5438;5438
5439;"2097007054390571";ERICK PINTO;5439;5439
5440;"9436007154401780";JOÃO GABRIEL;5440;5440
5441;"6612002754411816";THIAGO CONCEIÇÃO;5441;5441
5442;"4408003554423161";BRUNO MOURA;5442;5442
5443;"5082001954439794";LAURA GOMES;5443;5443
5444;"5048003554448828";ANDRÉ MARTINS;5444;5444
5445;"9437007054454216";MARIA LUIZA;5445;5445
5446;"9825007154462503";JOÃO FELIPE;5446;5446
5447;"8268006554476967";PEDRO SALES;5447;5447
5448;"3223004754486500";MARIA JULIA;5448;5448
5449;"5416002754497463";ANA JULIA;5449;5449
5450;"5384006954501820";ANA LUIZA;5450;5450
5451;"7014002454517937";PIETRA SILVA;5451;5451
5452;"8372004754522012";EDUARDO ROCHA;5452;5452
5453;"2913007554532826";YURI MARTINS;5453;5453
5454;"2460005054543306";LARA MATA;5454;5454
5455;"1356006454557675";LORENA ARAÚJO;5455;5455
5456;"5328002454565932";CAIO ROCHA;5456;5456
5457;"7156005254578612";DIOGO FERNANDES;5457;5457
5458;"4474006454580835";REBECA LUZ;5458;5458
5459;"1940001954594996";ELOAH ROCHA;5459;5459
5460;"8464002054608839";JOÃO MIGUEL;5460;5460
5461;"1166002854618972";EMANUELLY LOPES;5461;5461
5462;"8049006654622695";STELLA LUZ;5462;5462
5463;"1247004254631832";LUCCA FERNANDES;5463;5463
5464;"3426005254646426";MATHEUS COSTA;5464;5464
5465;"6487006054659983";LEVI MELO;5465;5465
5466;"4970002454663265";ANA SOPHIA;5466;5466
5467;"9703005954674826";BENJAMIN MARTINS;5467;5467
5468;"8133006154689567";BRENO CARDOSO;5468;5468
5469;"9213007554698972";THALES ARAÚJO;5469;5469
5470;"4040005354703611";ISAAC RAMOS;5470;5470
5471;"3048006354715263";GUILHERME PIRES;5471;5471
5472;"2849006154725744";ELOAH ARAÚJO;5472;5472
5473;"5852002554738216";EMANUELLY JESUS;5473;5473
5474;"6139007554742473";ISADORA FERNANDES;5474;5474
5475;"3754005654757343";THALES AZEVEDO;5475;5475
5476;"3139002354767043";KEVIN BARBOSA;5476;5476
5477;"6116007554774074";VITOR ROSA;5477;5477
5478;"1953006654785405";ISABELLY VIANA;5478;5478
